method,seed,sample_index,masked_cross_entropy,masked_token_accuracy,sequence_reconstruction_accuracy,reference_token_agreement,kl_divergence_from_reference,final_logit_mse,predicted_gronwall_objective_p2,average_bit_width,total_bit_budget,theoretical_activation_memory_ratio,wall_clock_latency_seconds_per_sample,peak_memory_bytes_reference_only,actual_reference_dtype
unquantized_reference,11,120,2.4687429738621556,0.41935483870967744,0.0,1.0,3.60511964367282e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,11,121,1.270228483203438,0.6774193548387096,0.0,1.0,-6.759599331886538e-11,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,11,122,0.9566330191559128,0.7419354838709677,0.0,1.0,-3.4924596548080444e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,11,123,1.8296691414809996,0.4838709677419355,0.0,1.0,9.61365238312752e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,11,124,3.1055953887201126,0.12903225806451613,0.0,1.0,9.61365238312752e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,11,125,1.1542316049097046,0.6774193548387096,0.0,1.0,9.087905768425234e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,11,126,1.2042397903578896,0.6774193548387096,0.0,1.0,9.61365238312752e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,11,127,1.4131252350465906,0.5806451612903226,0.0,1.0,-4.686655536774666e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,0,0.8941995341691279,0.7741935483870968,0.0,1.0,6.158746057941068e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,1,0.9782519195108644,0.7096774193548387,0.0,1.0,-3.2295863474569013e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,2,1.4435372957809558,0.6774193548387096,0.0,1.0,-2.925404377522007e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,3,3.4288767383944605,0.0967741935483871,0.0,1.0,0.0,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,4,3.3118505170268397,0.06451612903225806,0.0,1.0,0.0,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,5,1.499933817694264,0.6129032258064516,0.0,1.0,2.1029864588091452e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,6,0.522133165760146,0.8709677419354839,0.0,1.0,-3.379799665943269e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,7,3.124711359700849,0.0967741935483871,0.0,1.0,-9.61365238312752e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,8,1.8921761571039115,0.5483870967741935,0.0,1.0,-4.957039510050127e-10,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,9,2.700960396278289,0.2903225806451613,0.0,1.0,1.562218512258222e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,10,1.4924065003682288,0.6774193548387096,0.0,1.0,-1.8926878129282305e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,11,1.5123918449446079,0.6129032258064516,0.0,1.0,3.8830142828726e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,12,0.3063270129683998,0.8709677419354839,0.0,1.0,-4.115844926526469e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,13,1.0858327128113276,0.7419354838709677,0.0,1.0,1.0289612316316173e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,14,1.6829325790486989,0.5806451612903226,0.0,1.0,3.4473956592621342e-09,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
unquantized_reference,17,15,2.6181867788395574,0.3225806451612903,0.0,1.0,-9.01279910918205e-11,0.0,0.0,16.0,192,1.0,0.09711869312500312,0.0,float32_unquantized_reference
