step,loss
314.0,1.9286236763000488
315.0,1.8585070371627808
316.0,1.8116246461868286
317.0,2.156501054763794
318.0,1.94574773311615
319.0,1.9047845602035522
320.0,1.8941947221755981
321.0,1.8911306858062744
322.0,2.1523404121398926
323.0,1.720322608947754
324.0,1.7755651473999023
325.0,2.2561964988708496
326.0,2.062541961669922
327.0,1.900328516960144
328.0,2.057084083557129
329.0,1.7887718677520752
330.0,1.9967175722122192
331.0,1.8706185817718506
332.0,2.000446319580078
333.0,1.7092276811599731
334.0,1.9955875873565674
335.0,1.9436551332473755
336.0,1.990265130996704
337.0,2.324770927429199
338.0,2.0971522331237793
339.0,1.8613848686218262
340.0,1.9683769941329956
341.0,2.0471177101135254
342.0,2.0031943321228027
343.0,1.8897823095321655
344.0,1.8671377897262573
345.0,1.8425078392028809
346.0,1.9559520483016968
347.0,1.9392584562301636
348.0,2.2786989212036133
349.0,1.7587817907333374
350.0,2.1916067600250244
351.0,1.972394347190857
352.0,2.2910280227661133
353.0,2.097193956375122
354.0,1.9634621143341064
355.0,2.0075833797454834
356.0,1.8967686891555786
357.0,2.1313207149505615
358.0,1.6201229095458984
359.0,2.0645437240600586
360.0,1.98749577999115
361.0,1.7800767421722412
362.0,1.9080781936645508
363.0,1.7395423650741577
364.0,1.6185451745986938
365.0,2.5089142322540283
366.0,1.7735496759414673
367.0,1.951408863067627
368.0,1.8128960132598877
369.0,2.0526509284973145
370.0,2.0955424308776855
371.0,1.9983911514282227
372.0,2.0300304889678955
373.0,2.1441965103149414
374.0,1.9271992444992065
375.0,1.9219046831130981
376.0,2.090345621109009
377.0,1.836656093597412
378.0,1.9356993436813354
379.0,2.2103095054626465
380.0,2.292055368423462
381.0,1.8030569553375244
382.0,1.4616135358810425
383.0,1.8512171506881714
384.0,1.8423972129821777
385.0,1.7752158641815186
386.0,1.8902655839920044
387.0,1.8856723308563232
388.0,2.263190746307373
389.0,1.9492850303649902
390.0,2.042778730392456
391.0,1.8422437906265259
392.0,1.8973015546798706
393.0,2.1439473628997803
394.0,1.8815363645553589
395.0,2.279461622238159
396.0,1.926026463508606
397.0,1.8755589723587036
398.0,1.956850528717041
399.0,1.999130368232727
400.0,2.176109552383423
401.0,1.8940719366073608
402.0,2.121246814727783
403.0,1.902727484703064
404.0,1.927859902381897
405.0,1.9910597801208496
406.0,1.8288538455963135
407.0,2.1333701610565186
408.0,2.0024006366729736
409.0,1.7980284690856934
410.0,2.0196821689605713
411.0,1.9579946994781494
412.0,1.575360894203186
413.0,1.7947661876678467
414.0,2.038693904876709
415.0,1.5212985277175903
416.0,1.9132170677185059
417.0,1.9624392986297607
418.0,1.8578224182128906
419.0,1.9475537538528442
420.0,2.1523168087005615
421.0,2.3570659160614014
422.0,1.9083880186080933
423.0,1.9524575471878052
424.0,2.1505544185638428
425.0,1.5256537199020386
426.0,1.851177453994751
427.0,1.7516945600509644
428.0,2.0308241844177246
429.0,1.8691556453704834
430.0,1.8025224208831787
431.0,2.132948398590088
432.0,2.088618755340576
433.0,1.9678593873977661
434.0,1.760797142982483
435.0,1.766647458076477
436.0,1.8557662963867188
437.0,2.0733940601348877
438.0,1.8582245111465454
439.0,2.0358965396881104
440.0,2.1196606159210205
441.0,1.8675956726074219
442.0,1.8759890794754028
443.0,1.7157154083251953
444.0,1.9988967180252075
445.0,1.6254159212112427
446.0,1.4858722686767578
447.0,2.138211965560913
448.0,1.9043333530426025
449.0,1.677836537361145
450.0,2.1198294162750244
451.0,1.9344720840454102
452.0,1.726854920387268
453.0,2.1170730590820312
454.0,1.8215398788452148
455.0,1.9836208820343018
456.0,1.7721593379974365
457.0,1.9495363235473633
458.0,2.0369088649749756
459.0,2.1371424198150635
460.0,1.8167858123779297
461.0,1.6835178136825562
462.0,1.7441259622573853
463.0,1.7787543535232544
464.0,1.7754403352737427
465.0,1.9813101291656494
466.0,1.9386215209960938
467.0,1.9017478227615356
468.0,1.8388335704803467
469.0,1.6588735580444336
470.0,1.8393840789794922
471.0,1.9262384176254272
472.0,1.8483421802520752
473.0,1.819210171699524
474.0,1.6020501852035522
475.0,2.0791640281677246
476.0,1.9992668628692627
477.0,1.8190832138061523
478.0,2.1784026622772217
479.0,2.088313579559326
480.0,1.9056777954101562
481.0,2.210073709487915
482.0,1.9370708465576172
483.0,2.039127826690674
484.0,1.8288094997406006
485.0,1.4787770509719849
486.0,1.9480667114257812
487.0,1.6855254173278809
488.0,1.5877231359481812
489.0,2.064532995223999
490.0,1.737755298614502
491.0,1.9965004920959473
492.0,2.136716604232788
493.0,1.8068277835845947
494.0,1.6741105318069458
495.0,1.9418528079986572
496.0,2.146413564682007
497.0,1.9904541969299316
498.0,1.8935680389404297
499.0,1.8031153678894043
500.0,1.7103770971298218
501.0,1.7317728996276855
502.0,2.070732831954956
503.0,1.899536371231079
504.0,1.770007610321045
505.0,2.1379857063293457
506.0,1.856681227684021
507.0,2.0226235389709473
508.0,1.627516269683838
509.0,1.5243042707443237
510.0,2.046922445297241
511.0,1.760934591293335
512.0,1.7386060953140259
513.0,1.6440739631652832
514.0,1.8661772012710571
515.0,2.228759527206421
516.0,1.8075311183929443
517.0,1.5842205286026
518.0,1.7154568433761597
519.0,1.9308334589004517
520.0,1.4991885423660278
521.0,1.7633037567138672
522.0,2.1308631896972656
523.0,1.7232507467269897
524.0,1.6740473508834839
525.0,1.9778850078582764
526.0,1.9353296756744385
527.0,1.8965697288513184
528.0,2.2012453079223633
529.0,2.0739924907684326
530.0,1.746006965637207
531.0,1.8397740125656128
532.0,2.199920415878296
533.0,1.9080321788787842
534.0,1.9641262292861938
535.0,1.8973101377487183
536.0,1.8763800859451294
537.0,1.7644532918930054
538.0,1.6752849817276
539.0,1.4092363119125366
540.0,1.9432882070541382
541.0,1.8588299751281738
542.0,1.5304280519485474
543.0,1.9207191467285156
544.0,1.8584694862365723
545.0,1.726694941520691
546.0,1.8996385335922241
547.0,1.7640223503112793
548.0,1.715829849243164
549.0,1.9682116508483887
550.0,1.6998186111450195
551.0,1.9065607786178589
552.0,2.047764778137207
553.0,1.9478013515472412
554.0,1.7259938716888428
555.0,1.8548915386199951
556.0,2.0814263820648193
557.0,1.905731439590454
558.0,2.112795829772949
559.0,1.616567850112915
560.0,1.8126182556152344
561.0,2.0176563262939453
562.0,1.9942078590393066
563.0,2.0543665885925293
564.0,1.7733787298202515
565.0,1.880250334739685
566.0,1.8381404876708984
567.0,1.9726375341415405
568.0,1.8828452825546265
569.0,1.8439483642578125
570.0,1.6148606538772583
571.0,1.8664538860321045
572.0,1.6150583028793335
573.0,1.8936645984649658
574.0,2.2106239795684814
575.0,1.595076084136963
576.0,1.7192027568817139
577.0,1.7437306642532349
578.0,1.815116047859192
579.0,2.035517454147339
580.0,1.816887617111206
581.0,1.829382300376892
582.0,1.897018313407898
583.0,1.8126689195632935
584.0,1.7442079782485962
585.0,2.00258469581604
586.0,1.8188793659210205
587.0,1.9951879978179932
588.0,1.9200263023376465
589.0,1.4179309606552124
590.0,1.76288902759552
591.0,1.6768016815185547
592.0,1.8385138511657715
593.0,1.7490278482437134
594.0,1.9725154638290405
595.0,1.863571286201477
596.0,1.9569860696792603
597.0,1.7889955043792725
598.0,1.8938140869140625
599.0,2.1531503200531006
600.0,1.8662172555923462
601.0,1.769888162612915
602.0,1.9772762060165405
603.0,2.0828795433044434
604.0,1.693345308303833
605.0,2.10867977142334
606.0,1.9438433647155762
607.0,2.062220335006714
608.0,1.8373373746871948
609.0,1.8941396474838257
610.0,1.595924735069275
611.0,1.9836409091949463
612.0,1.6939514875411987
613.0,1.9026210308074951
614.0,1.6951441764831543
615.0,1.7105344533920288
616.0,1.9150938987731934
617.0,1.9318400621414185
618.0,1.9453938007354736
619.0,1.6948316097259521
620.0,1.8134765625
621.0,2.024613380432129
622.0,1.7602605819702148
623.0,2.0345048904418945
624.0,1.9285943508148193
625.0,1.6926881074905396
626.0,1.7937310934066772
627.0,1.9158927202224731
628.0,2.0061874389648438
629.0,1.8241575956344604
630.0,2.0103394985198975
631.0,2.048698902130127
632.0,1.7541147470474243
633.0,1.8820865154266357
634.0,1.88874089717865
635.0,1.8473401069641113
636.0,1.7556743621826172
637.0,1.7842375040054321
638.0,1.7716139554977417
639.0,1.9009768962860107
640.0,1.7268187999725342
641.0,1.6387659311294556
642.0,1.9916512966156006
643.0,1.7255021333694458
644.0,1.6011543273925781
645.0,1.9400554895401
646.0,1.82688307762146
647.0,1.6373794078826904
648.0,1.8349026441574097
649.0,1.720093846321106
650.0,1.6626627445220947
651.0,2.17494797706604
652.0,1.630730390548706
653.0,1.992664098739624
654.0,1.5165748596191406
655.0,1.8554285764694214
656.0,2.007349729537964
657.0,1.728835940361023
658.0,1.8014918565750122
659.0,1.75216543674469
660.0,1.708115816116333
661.0,1.957009196281433
662.0,1.6659400463104248
663.0,1.6058257818222046
664.0,1.9107745885849
665.0,1.9028213024139404
666.0,1.817344069480896
667.0,1.9633427858352661
668.0,1.60145103931427
669.0,1.8633339405059814
670.0,1.6256707906723022
671.0,1.7400928735733032
672.0,1.8136097192764282
673.0,1.3184874057769775
674.0,1.9340609312057495
675.0,1.724666714668274
676.0,1.7044931650161743
677.0,1.8864200115203857
678.0,1.6516424417495728
679.0,2.0003345012664795
680.0,1.9086788892745972
681.0,2.1376585960388184
682.0,1.502741813659668
683.0,1.7288458347320557
684.0,1.8144056797027588
685.0,1.7027121782302856
686.0,1.5927785634994507
687.0,1.9089057445526123
688.0,1.6467078924179077
689.0,1.738781452178955
690.0,1.797121524810791
691.0,1.6643812656402588
692.0,1.5563485622406006
693.0,2.0954296588897705
694.0,1.5027973651885986
695.0,2.171001434326172
696.0,1.67591392993927
697.0,1.7411575317382812
698.0,1.3532737493515015
699.0,2.0036489963531494
700.0,1.5519665479660034
701.0,1.898592472076416
702.0,2.0976037979125977
703.0,1.6467584371566772
704.0,1.7638206481933594
705.0,1.5691064596176147
706.0,1.9507899284362793
707.0,1.75066077709198
708.0,1.6618880033493042
709.0,1.9742748737335205
710.0,1.7821295261383057
711.0,2.0560998916625977
712.0,1.823498010635376
713.0,1.7244755029678345
714.0,1.5398671627044678
715.0,1.6596897840499878
716.0,1.8228875398635864
717.0,1.9860185384750366
718.0,1.5804531574249268
719.0,1.6340032815933228
720.0,1.7458101511001587
721.0,1.847365379333496
722.0,2.0535147190093994
723.0,1.8715159893035889
724.0,1.9335904121398926
725.0,2.00065016746521
726.0,1.5844038724899292
727.0,1.8121178150177002
728.0,1.5839298963546753
729.0,2.139089345932007
730.0,1.8304884433746338
731.0,1.839418649673462
732.0,1.7702960968017578
733.0,1.5677554607391357
734.0,1.9089809656143188
735.0,1.8617089986801147
736.0,1.9270669221878052
737.0,1.9126945734024048
738.0,1.6821891069412231
739.0,2.0734353065490723
740.0,2.097860336303711
741.0,1.9304438829421997
742.0,1.8493543863296509
743.0,1.7594226598739624
744.0,1.9400758743286133
745.0,1.5266222953796387
746.0,2.1172866821289062
747.0,1.6974215507507324
748.0,1.761231780052185
749.0,1.9389203786849976
750.0,1.5809352397918701
751.0,1.6454280614852905
752.0,1.7219544649124146
753.0,2.0889358520507812
754.0,1.6145466566085815
755.0,1.8559188842773438
756.0,1.7657413482666016
757.0,1.9891105890274048
758.0,1.7949247360229492
759.0,1.6457608938217163
760.0,1.8526184558868408
761.0,1.8177249431610107
762.0,1.9965569972991943
763.0,1.983260989189148
764.0,1.7651156187057495
765.0,1.5635777711868286
766.0,1.828533411026001
767.0,1.6333558559417725
768.0,1.5957660675048828
769.0,1.4250514507293701
770.0,1.6759830713272095
771.0,1.7812023162841797
772.0,1.923526406288147
773.0,1.8613442182540894
774.0,1.8848581314086914
775.0,1.7788019180297852
776.0,1.726498007774353
777.0,1.5937466621398926
778.0,1.8384984731674194
779.0,2.003497362136841
780.0,1.540911078453064
781.0,1.7937073707580566
782.0,1.517277717590332
783.0,2.0233044624328613
784.0,1.6545072793960571
785.0,1.502287745475769
786.0,1.8773573637008667
787.0,1.7937664985656738
788.0,1.6679954528808594
789.0,1.8278062343597412
790.0,1.867367148399353
791.0,1.674314260482788
792.0,1.9388258457183838
793.0,1.652113676071167
794.0,2.0596745014190674
795.0,1.8123142719268799
796.0,1.7108122110366821
797.0,1.797871470451355
798.0,1.8429592847824097
799.0,1.5201014280319214
800.0,1.625877022743225
801.0,1.5814803838729858
802.0,1.524348497390747
803.0,1.6284005641937256
804.0,1.8149135112762451
805.0,1.7792223691940308
806.0,1.4861282110214233
807.0,1.4524133205413818
808.0,1.9589837789535522
809.0,1.6434826850891113
810.0,1.9068827629089355
811.0,1.6746023893356323
812.0,1.5318241119384766
813.0,1.8763517141342163
814.0,1.7696733474731445
815.0,1.9514808654785156
816.0,2.0395538806915283
817.0,1.496577501296997
818.0,1.7826977968215942
819.0,1.834812879562378
820.0,1.8279712200164795
821.0,1.779710292816162
822.0,1.958625316619873
823.0,1.7067341804504395
824.0,2.1635923385620117
825.0,1.6760272979736328
826.0,1.408548355102539
827.0,1.7056307792663574
828.0,1.7589731216430664
829.0,1.8469533920288086
830.0,1.685982584953308
831.0,1.653734564781189
832.0,1.7870090007781982
833.0,1.526296615600586
834.0,1.749473214149475
835.0,2.0340893268585205
836.0,1.9841405153274536
837.0,1.6615484952926636
838.0,1.8371249437332153
839.0,1.502827763557434
840.0,1.7935569286346436
841.0,1.4149813652038574
842.0,1.8292114734649658
843.0,1.7810373306274414
844.0,1.7841483354568481
845.0,1.8596162796020508
846.0,1.5179810523986816
847.0,1.5787898302078247
848.0,1.8638145923614502
849.0,1.8333818912506104
850.0,1.5918076038360596
851.0,1.8099632263183594
852.0,1.4770492315292358
853.0,1.833726406097412
854.0,1.964824914932251
855.0,1.5473811626434326
856.0,1.8955061435699463
857.0,1.737147569656372
858.0,1.9212816953659058
859.0,1.9097284078598022
860.0,1.6134659051895142
861.0,1.5229321718215942
862.0,1.5843316316604614
863.0,1.7985193729400635
864.0,1.6428906917572021
865.0,2.0577759742736816
866.0,1.8614494800567627
867.0,1.7996445894241333
868.0,2.162642002105713
869.0,1.8698184490203857
870.0,1.8401662111282349
871.0,1.7616065740585327
872.0,1.9304430484771729
873.0,1.5884469747543335
874.0,1.6497949361801147
875.0,1.6427069902420044
876.0,1.9600926637649536
877.0,1.788372278213501
878.0,1.7101640701293945
879.0,1.607693076133728
880.0,1.737600564956665
881.0,1.7217193841934204
882.0,1.8681541681289673
883.0,1.7191466093063354
884.0,1.9018280506134033
885.0,1.8541598320007324
886.0,1.6089686155319214
887.0,1.7556859254837036
888.0,1.8322534561157227
889.0,1.924917221069336
890.0,1.6377357244491577
891.0,1.8121892213821411
892.0,1.5585172176361084
893.0,1.860208511352539
894.0,1.5102896690368652
895.0,1.834481954574585
896.0,1.5830057859420776
897.0,1.8729743957519531
898.0,1.795493721961975
899.0,1.9922343492507935
900.0,1.9293428659439087
901.0,1.5146198272705078
902.0,1.7616584300994873
903.0,1.6873390674591064
904.0,1.564608097076416
905.0,1.7179229259490967
906.0,1.6318395137786865
907.0,1.762992262840271
908.0,1.5327088832855225
909.0,1.828668475151062
910.0,1.8606863021850586
911.0,1.654435157775879
912.0,1.3598970174789429
913.0,1.7572135925292969
914.0,1.9276881217956543
915.0,1.7115070819854736
916.0,1.861672282218933
917.0,1.4890004396438599
918.0,2.0026533603668213
919.0,1.4274322986602783
920.0,1.7632430791854858
921.0,1.7720305919647217
922.0,1.6451375484466553
923.0,1.621333360671997
924.0,1.6755790710449219
925.0,1.761009693145752
926.0,2.01005220413208
927.0,2.1145951747894287
928.0,1.4554942846298218
929.0,1.8472809791564941
930.0,1.8326209783554077
931.0,1.6894956827163696
932.0,1.6870269775390625
933.0,1.8342564105987549
934.0,1.7461740970611572
935.0,1.712045431137085
936.0,1.784255862236023
937.0,1.900064468383789
938.0,2.160437822341919
939.0,1.4630228281021118
940.0,1.7857385873794556
941.0,1.7501800060272217
942.0,1.5507946014404297
943.0,1.7657315731048584
944.0,1.563528060913086
945.0,1.7634929418563843
946.0,1.5405303239822388
947.0,1.6993045806884766
948.0,1.8777271509170532
949.0,1.9558582305908203
950.0,1.371957540512085
951.0,1.8829588890075684
952.0,1.663429617881775
953.0,1.6257208585739136
954.0,1.8217828273773193
955.0,1.7149308919906616
956.0,1.5997167825698853
957.0,1.7199326753616333
958.0,1.6813379526138306
959.0,2.0131008625030518
960.0,1.4931758642196655
961.0,1.7209129333496094
962.0,1.9157556295394897
963.0,1.3774269819259644
964.0,1.878347635269165
965.0,1.824018120765686
966.0,1.5425784587860107
967.0,1.6913853883743286
968.0,1.6764963865280151
969.0,1.8668609857559204
970.0,1.616413950920105
971.0,1.7753450870513916
972.0,1.7091526985168457
973.0,1.7696775197982788
974.0,1.9746519327163696
975.0,1.3497650623321533
976.0,1.8539884090423584
977.0,2.025646686553955
978.0,1.7968101501464844
979.0,1.9313271045684814
980.0,1.534527063369751
981.0,1.77104651927948
982.0,1.3787356615066528
983.0,1.890333890914917
984.0,1.8904553651809692
985.0,1.9149008989334106
986.0,1.9662386178970337
987.0,1.6924853324890137
988.0,1.7951247692108154
989.0,1.5904536247253418
990.0,1.9394254684448242
991.0,1.5470761060714722
992.0,1.8325785398483276
993.0,1.8771030902862549
994.0,1.5530585050582886
995.0,1.6190491914749146
996.0,1.8069220781326294
997.0,1.4875315427780151
998.0,1.8906702995300293
999.0,1.7912569046020508
1000.0,1.879374623298645
1001.0,1.721980333328247
1002.0,1.4399046897888184
1003.0,1.7059403657913208
1004.0,2.2760417461395264
1005.0,1.705284833908081
1006.0,1.6839147806167603
1007.0,1.6175001859664917
1008.0,1.8490406274795532
1009.0,1.579322338104248
1010.0,1.922048568725586
1011.0,1.6082695722579956
1012.0,1.9490058422088623
1013.0,1.513838768005371
1014.0,1.5541203022003174
1015.0,1.5072513818740845
1016.0,1.821284294128418
1017.0,2.0288002490997314
1018.0,2.073237419128418
1019.0,1.8369996547698975
1020.0,1.7477244138717651
1021.0,1.5962327718734741
1022.0,1.6986092329025269
1023.0,1.6693936586380005
1024.0,1.8055647611618042
1025.0,1.884173035621643
1026.0,1.6102325916290283
1027.0,1.5887513160705566
1028.0,1.5838838815689087
1029.0,1.4781726598739624
1030.0,1.6307178735733032
1031.0,1.88322114944458
1032.0,1.8957998752593994
1033.0,2.0786538124084473
1034.0,1.8839094638824463
1035.0,1.9944430589675903
1036.0,1.632225513458252
1037.0,1.6296597719192505
1038.0,1.6079356670379639
1039.0,1.6147335767745972
1040.0,1.6279672384262085
1041.0,1.9543448686599731
1042.0,1.8530093431472778
1043.0,1.7525112628936768
1044.0,1.8614661693572998
1045.0,1.8560675382614136
1046.0,1.6849912405014038
1047.0,1.7990660667419434
1048.0,1.978355884552002
1049.0,1.7753642797470093
1050.0,2.0054402351379395
1051.0,1.9118282794952393
1052.0,1.6067261695861816
1053.0,1.7619649171829224
1054.0,1.6265751123428345
1055.0,1.698792576789856
1056.0,1.7477465867996216
1057.0,1.567093849182129
1058.0,1.5526247024536133
1059.0,1.6058818101882935
1060.0,1.6873105764389038
1061.0,1.9346007108688354
1062.0,1.5550047159194946
1063.0,1.4420338869094849
1064.0,1.8786906003952026
1065.0,1.7597014904022217
1066.0,1.8884282112121582
1067.0,1.6487518548965454
1068.0,1.764784812927246
1069.0,1.9388887882232666
1070.0,1.7844204902648926
1071.0,2.014073610305786
1072.0,1.8031467199325562
1073.0,1.9302129745483398
1074.0,1.9164433479309082
1075.0,1.801603078842163
1076.0,1.5875656604766846
1077.0,1.5221577882766724
1078.0,1.9088689088821411
1079.0,1.7262146472930908
1080.0,1.5737029314041138
1081.0,1.796363115310669
1082.0,1.3879448175430298
1083.0,1.7733644247055054
1084.0,1.603018045425415
1085.0,1.7607280015945435
1086.0,1.7480140924453735
1087.0,1.7476977109909058
1088.0,1.3272801637649536
1089.0,1.6633657217025757
1090.0,1.7158112525939941
1091.0,1.8656949996948242
1092.0,1.68562912940979
1093.0,1.67728590965271
1094.0,1.7297165393829346
